dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.758801,5.221638,20.094659,1.963460,-2.000000,0.000000,5.098481
0.020000,14.773248,5.185554,20.133528,1.923460,-2.000000,-0.000000,5.087960
0.020000,14.787031,5.150068,20.171597,1.883460,-2.000000,0.000000,5.077788
0.020000,14.800177,5.115194,20.208866,1.843460,-2.000000,0.000000,5.067957
0.020000,14.812710,5.080946,20.245335,1.803460,-2.000000,0.000000,5.058459
0.020000,14.824654,5.047337,20.281005,1.763460,-2.000000,0.000000,5.049287
0.020000,14.836035,5.014377,20.315874,1.723460,-2.000000,0.000000,5.040433
0.020000,14.846873,4.982078,20.349943,1.683460,-2.000000,-0.000000,5.031890
0.020000,14.857192,4.950449,20.383212,1.643460,-2.000000,0.000000,5.023650
0.020000,14.867013,4.919501,20.415681,1.603460,-2.000000,0.000000,5.015706
0.020000,14.876356,4.889242,20.447351,1.563460,-2.000000,0.000000,5.008050
0.020000,14.885242,4.859679,20.478220,1.523460,-2.000000,0.000000,5.000676
0.020000,14.893688,4.830820,20.508289,1.483460,-2.000000,0.000000,4.993576
0.020000,14.901714,4.802674,20.537558,1.443460,-2.000000,0.000000,4.986743
0.020000,14.909337,4.775244,20.566027,1.403460,-2.000000,-0.000000,4.980171
0.020000,14.916573,4.748537,20.593697,1.363460,-2.000000,0.000000,4.973853
0.020000,14.923440,4.722560,20.620566,1.323460,-2.000000,0.000000,4.967784
0.020000,14.929952,4.697318,20.646635,1.283460,-2.000000,0.000000,4.961956
0.020000,14.936124,4.672815,20.671904,1.243460,-2.000000,0.000000,4.956364
0.020000,14.941971,4.649054,20.696373,1.203460,-2.000000,0.000000,4.951003
0.020000,14.947507,4.626041,20.720043,1.163460,-2.000000,0.000000,4.945866
0.020000,14.952743,4.603779,20.742912,1.123460,-2.000000,0.000000,4.940949
0.020000,14.957693,4.582273,20.764981,1.083460,-2.000000,0.000000,4.936247
0.020000,14.962367,4.561524,20.786250,1.043460,-2.000000,0.000000,4.931755
0.020000,14.966779,4.541536,20.806719,1.003460,-2.000000,-0.000000,4.927468
0.020000,14.970938,4.522311,20.826388,0.963460,-2.000000,0.000000,4.923382
0.020000,14.974853,4.503852,20.845258,0.923460,-2.000000,0.000000,4.919493
0.020000,14.978536,4.486163,20.863327,0.883460,-2.000000,0.000000,4.915797
0.020000,14.981995,4.469243,20.880596,0.843460,-2.000000,-0.000000,4.912289
0.020000,14.985238,4.453097,20.897065,0.803460,-2.000000,0.000000,4.908967
0.020000,14.988275,4.437725,20.912734,0.763460,-2.000000,0.000000,4.905827
0.020000,14.991111,4.423129,20.927604,0.723460,-2.000000,0.000000,4.902866
0.020000,14.993756,4.409310,20.941673,0.683460,-2.000000,-0.000000,4.900081
0.020000,14.996215,4.396271,20.954942,0.643460,-2.000000,0.000000,4.897469
0.020000,14.998494,4.384012,20.967411,0.603460,-2.000000,0.000000,4.895028
0.020000,15.000601,4.372534,20.979080,0.563460,-2.000000,-0.000000,4.892754
0.020000,15.002539,4.361840,20.989950,0.523460,-2.000000,0.000000,4.890646
0.020000,15.004315,4.351928,21.000019,0.483460,-2.000000,0.000000,4.888701
0.020000,15.005933,4.342801,21.009288,0.443460,-2.000000,0.000000,4.886918
0.020000,15.007397,4.334460,21.017757,0.403460,-2.000000,-0.000000,4.885295
0.020000,15.008710,4.326904,21.025426,0.363460,-2.000000,0.000000,4.883830
0.020000,15.009878,4.320135,21.032296,0.323460,-2.000000,-0.000000,4.882522
0.020000,15.010902,4.314152,21.038365,0.283460,-2.000000,0.000000,4.881370
0.020000,15.011786,4.308957,21.043634,0.243460,-2.000000,0.000000,4.880371
0.020000,15.012531,4.304551,21.048103,0.203460,-2.000000,-0.000000,4.879526
0.020000,15.013140,4.300932,21.051772,0.163460,-2.000000,0.000000,4.878833
0.020000,15.013615,4.298103,21.054642,0.123460,-2.000000,0.000000,4.878292
0.020000,15.013956,4.296062,21.056711,0.083460,-2.000000,0.000000,4.877903
0.020000,15.014165,4.294810,21.057980,0.043460,-2.000000,-0.000000,4.877664
0.020000,15.014256,4.294265,21.058532,0.011730,-1.586491,20.675437,4.877560
0.020000,15.014275,4.294149,21.058649,0.000000,-0.586491,50.000000,4.877538
0.020000,15.014275,4.294149,21.058649,0.000000,0.000000,29.324563,4.877538
